state,senator,Lat,Lon
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OK,James M. Inhofe,35.0078,-97.0929
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
OR,Ron Wyden,43.8041,-120.5542
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,"Robert P. Casey, Jr.",41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
PA,Patrick J. Toomey,41.2033,-77.1945
RI,Jack Reed,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Jack Reed,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
RI,Sheldon Whitehouse,41.5801,-71.4774
